url,snapshot,status,bytes,content_type
https://devaaluminyum.com/resimler/0-511705664519-f28875dc837fbf7ae4776e5948af7a65a.jpg,20250711185606,200,5472,image/jpeg
https://devaaluminyum.com/resimler/0-522964470860-144cb8381aea8b7eb240d8c884e65495a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-522964470860-59b514174bffe4ae402b3d63aad79fe0a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-522964470860-68a3565b54473e76ccaf941101a30f53a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-522964470860-93cb50a4199b865d519016de2a0f3acea.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-613778459682-438a6c10fbff2064c1d7c9e3f7cb9a57a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-613778459682-4d314917b8833f68bebde6bf93c50486a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-613778459682-ee0dc655da02e88747edcd64313856a3a.jpg,20250711185606,200,4564,image/jpeg
https://devaaluminyum.com/resimler/0-620694757554-37693cfc748049e45d87b8c7d8b9aacd.jpg,20250711185606,200,67898,image/jpeg
https://devaaluminyum.com/resimler/0-620694757554-37693cfc748049e45d87b8c7d8b9aacda.jpg,20250711185606,200,4694,image/jpeg
https://devaaluminyum.com/resimler/0-620694757554-3c59dc048e8850243be8079a5c74d079.jpg,20250711185606,200,71074,image/jpeg
https://devaaluminyum.com/resimler/0-620694757554-3c59dc048e8850243be8079a5c74d079a.jpg,20250711185606,200,6053,image/jpeg
https://devaaluminyum.com/resimler/0-620694757554-b6d767d2f8ed5d21a44b0e5886680cb9.jpg,20250711185606,200,83018,image/jpeg
https://devaaluminyum.com/resimler/0-620694757554-b6d767d2f8ed5d21a44b0e5886680cb9a.jpg,20250711185606,200,5268,image/jpeg
https://devaaluminyum.com/resimler/0-633919840828-c9f0f895fb98ab9159f51fd0297e236da.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-648675657737-1679091c5a880faf6fb5e6087eb1b2dc.jpg,20250711185606,200,63779,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-1679091c5a880faf6fb5e6087eb1b2dca.jpg,20250711185606,200,4816,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-45c48cce2e2d7fbdea1afc51c7c6ad26.jpg,20250711185606,200,61102,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-45c48cce2e2d7fbdea1afc51c7c6ad26a.jpg,20250711185606,200,5123,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-8f14e45fceea167a5a36dedd4bea2543.jpg,20250711185606,200,53926,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-8f14e45fceea167a5a36dedd4bea2543a.jpg,20250711185606,200,4881,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-a87ff679a2f3e71d9181a67b7542122c.jpg,20250711185606,200,48337,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-a87ff679a2f3e71d9181a67b7542122ca.jpg,20250711185606,200,3770,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-c4ca4238a0b923820dcc509a6f75849b.jpg,20250711185606,200,43187,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-c4ca4238a0b923820dcc509a6f75849ba.jpg,20250711185606,200,4333,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-c81e728d9d4c2f636f067f89cc14862c.jpg,20250711185606,200,100419,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-c81e728d9d4c2f636f067f89cc14862ca.jpg,20250711185606,200,4962,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-c9f0f895fb98ab9159f51fd0297e236d.jpg,20250711185606,200,58022,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-c9f0f895fb98ab9159f51fd0297e236da.jpg,20250711185606,200,4837,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-d3d9446802a44259755d38e6d163e820.jpg,20250711185606,200,45730,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-d3d9446802a44259755d38e6d163e820a.jpg,20250711185606,200,4551,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-e4da3b7fbbce2345d7772b0674a318d5.jpg,20250711185606,200,76669,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-e4da3b7fbbce2345d7772b0674a318d5a.jpg,20250711185606,200,5935,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-eccbc87e4b5ce2fe28308fd9f2a7baf3.jpg,20250711185606,200,78943,image/jpeg
https://devaaluminyum.com/resimler/0-648675657737-eccbc87e4b5ce2fe28308fd9f2a7baf3a.jpg,20250711185606,200,5870,image/jpeg
https://devaaluminyum.com/resimler/0-670800539718-a87ff679a2f3e71d9181a67b7542122ca.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-692121284241-1679091c5a880faf6fb5e6087eb1b2dca.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-692121284241-45c48cce2e2d7fbdea1afc51c7c6ad26a.PNG,,0,0,failed
https://devaaluminyum.com/resimler/0-692121284241-8f14e45fceea167a5a36dedd4bea2543a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-692121284241-a87ff679a2f3e71d9181a67b7542122ca.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-692121284241-c4ca4238a0b923820dcc509a6f75849ba.jpg,20250711185606,200,4868,image/jpeg
https://devaaluminyum.com/resimler/0-692121284241-c81e728d9d4c2f636f067f89cc14862ca.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-692121284241-c9f0f895fb98ab9159f51fd0297e236da.png,,0,0,failed
https://devaaluminyum.com/resimler/0-692121284241-d3d9446802a44259755d38e6d163e820a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-692121284241-e4da3b7fbbce2345d7772b0674a318d5a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-692121284241-eccbc87e4b5ce2fe28308fd9f2a7baf3a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-734271579771-653036cd53f772e256ae01f7a9a5b3d6a.jpeg,,0,0,failed
https://devaaluminyum.com/resimler/0-734271579771-c4ca4238a0b923820dcc509a6f75849ba.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-734271579771-c4ca4238a0b923820dcc509a6f75849ba.jpgf3e9cbde-dc56-4e3e-b18f-ea2129ee5fa9,,0,0,failed
https://devaaluminyum.com/resimler/0-736957289762-3eed0271d87041b25ca6cc27e6503d42a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-738995457426-98f13708210194c475687be6106a3b84a.jpeg,,0,0,failed
https://devaaluminyum.com/resimler/0-761997625541-1f0e3dad99908345f7439f8ffabdffc4.jpg,20250711185606,200,43295,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-1f0e3dad99908345f7439f8ffabdffc4a.jpg,20250711185606,200,4117,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-6512bd43d9caa6e02c990b0a82652dca.jpg,20250711185606,200,82702,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-6512bd43d9caa6e02c990b0a82652dcaa.jpg,20250711185606,200,6662,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-6f4922f45568161a8cdf4ad2299f6d23.jpg,20250711185606,200,43845,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-6f4922f45568161a8cdf4ad2299f6d23a.jpg,20250711185606,200,4716,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-70efdf2ec9b086079795c442636b55fb.jpg,20250711185606,200,71112,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-70efdf2ec9b086079795c442636b55fba.jpg,20250711185606,200,5285,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-98f13708210194c475687be6106a3b84.jpg,20250711185606,200,71074,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-98f13708210194c475687be6106a3b84a.jpg,20250711185606,200,6053,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-9bf31c7ff062936a96d3c8bd1f8f2ff3.jpg,20250711185606,200,65564,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-9bf31c7ff062936a96d3c8bd1f8f2ff3a.jpg,20250711185606,200,4252,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-aab3238922bcc25a6f606eb525ffdc56.jpg,20250711185606,200,61354,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-aab3238922bcc25a6f606eb525ffdc56a.jpg,20250711185606,200,4407,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-c20ad4d76fe97759aa27a0c99bff6710.jpg,20250711185606,200,67898,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-c20ad4d76fe97759aa27a0c99bff6710a.jpg,20250711185606,200,4694,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-c51ce410c124a10e0db5e4b97fc2af39.jpg,20250711185606,200,105619,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-c51ce410c124a10e0db5e4b97fc2af39a.jpg,20250711185606,200,6197,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-c74d97b01eae257e44aa9d5bade97baf.jpg,20250711185606,200,64082,image/jpeg
https://devaaluminyum.com/resimler/0-761997625541-c74d97b01eae257e44aa9d5bade97bafa.jpg,20250711185606,200,5095,image/jpeg
https://devaaluminyum.com/resimler/0-770471526169-1679091c5a880faf6fb5e6087eb1b2dca.jpg,20250711185606,200,5097,image/jpeg
https://devaaluminyum.com/resimler/0-770471526169-a87ff679a2f3e71d9181a67b7542122ca.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-770471526169-c81e728d9d4c2f636f067f89cc14862ca.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-770471526169-e4da3b7fbbce2345d7772b0674a318d5a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-770471526169-eccbc87e4b5ce2fe28308fd9f2a7baf3a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-777315931552-3665fceb3058ae4ceef437ad4c936423a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-789822510855-45c48cce2e2d7fbdea1afc51c7c6ad26a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-802471866709-0eaab519d7112be59f099bf8e4c33903.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-802471866709-0eaab519d7112be59f099bf8e4c33903a.jpg,20250711185606,200,5328,image/jpeg
https://devaaluminyum.com/resimler/0-832819333289-564543589fa7b953459c3706ddab84a9a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-834556141573-1f0e3dad99908345f7439f8ffabdffc4a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-834556141573-6512bd43d9caa6e02c990b0a82652dcaa.jpg,20250711185606,200,5407,image/jpeg
https://devaaluminyum.com/resimler/0-834556141573-6f4922f45568161a8cdf4ad2299f6d23a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-834556141573-70efdf2ec9b086079795c442636b55fba.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-834556141573-aab3238922bcc25a6f606eb525ffdc56a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-834556141573-c20ad4d76fe97759aa27a0c99bff6710a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-834556141573-c74d97b01eae257e44aa9d5bade97bafa.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-913389889372-202f536bc28823d4922b5b23642ca4a8a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-913389889372-4c80c399f4a8330539db42952cfd99e9a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-913389889372-59b514174bffe4ae402b3d63aad79fe0a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-913389889372-76b1a56588660586c5835c37378ad644.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-913389889372-76b1a56588660586c5835c37378ad644a.jpg,20250711185606,200,4781,image/jpeg
https://devaaluminyum.com/resimler/0-913389889372-a5a0047a00291fc669baeb17fa916e7fa.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-913389889372-ade9e87e460a39d0c81f37301ca4416ba.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-913389889372-caf1db0377dffe4066a225849245c9bea.JPG,,0,0,failed
https://devaaluminyum.com/resimler/0-984176392207-f4f02bb8a744a34a78295954b7d45af3a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-992801538758-1679091c5a880faf6fb5e6087eb1b2dca.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-992801538758-8f14e45fceea167a5a36dedd4bea2543a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-992801538758-a87ff679a2f3e71d9181a67b7542122ca.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-992801538758-c4ca4238a0b923820dcc509a6f75849ba.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-992801538758-c81e728d9d4c2f636f067f89cc14862ca.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-992801538758-c9f0f895fb98ab9159f51fd0297e236da.jpeg,20250711185606,200,5556,image/jpeg
https://devaaluminyum.com/resimler/0-992801538758-d3d9446802a44259755d38e6d163e820a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-992801538758-e4da3b7fbbce2345d7772b0674a318d5a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-992801538758-eccbc87e4b5ce2fe28308fd9f2a7baf3a.jpg,,0,0,failed
https://devaaluminyum.com/resimler/0-992801538758-eccbc87e4b5ce2fe28308fd9f2a7baf3a.png,,0,0,failed
https://devaaluminyum.com/resimler/aaaaaa2614c0c06ceda22c96e9b6de0893de7f.203318.jpg,20250711185606,200,145766,image/jpeg
https://devaaluminyum.com/resimler/aaaaaa6c7857455dcedbfa96584abd609a9dde.68d2f5.jpg,20250711185606,200,145966,image/jpeg
https://devaaluminyum.com/resimler/aaaaaaa8231de42756dcfe6afbe96dc1b0a2b2.e20428.jpg,20250711185606,200,112030,image/jpeg
https://devaaluminyum.com/resimler/aaaaaadf847ee6ffe705b5c65e68d86b1278d6.fd9072.jpg,20250711185606,200,167474,image/jpeg
https://devaaluminyum.com/resimler/aaaaaafe70d1b41e921fc3bb9d3d79399c44f6.93ba17.jpg,20250711185606,200,127522,image/jpeg
https://devaaluminyum.com/rss.php,20250711185606,200,4081,text/xml;charset=UTF-8
https://devaaluminyum.com/xml.php,20250711185606,200,1740,text/xml;charset=UTF-8
https://fonts.googleapis.com,,0,0,failed
https://fonts.googleapis.com/css2?family=Nunito+Sans:wght@200;600&display=swap,20250711185606,200,4592,text/css; charset=utf-8
https://fonts.gstatic.com,,0,0,failed
https://hdc.com.tr/wp-content/uploads/bizi-arayin.png,,0,0,failed
https://www.ayberkkupeste.com/resim.php?p=data/haber/MFBkWjpnvIdj6WL1.jpg&w=763,,0,0,failed
https://www.egealuminyum.com/images/pages/aluminyum-dograma.jpg,20250711185606,200,115455,image/jpeg
https://www.elementel.com/fileadmin/template/Resim/Baslik/Teklif_isteme-formu1.png,20250711185606,200,97076,text/html; charset=utf-8
https://www.siber.com.tr/wp-content/uploads/2017/10/1a-Copertina-Fiera-736x414.jpg,,0,0,failed
https://www.yildizelinakliyat.com/wp-content/uploads/2017/08/rami-evden-eve-nakliyat.png,,0,0,failed
https://www.yukveesyatasimacilik.com/FileUpload/bs220549/YaziResim/56549.jpg,,0,0,failed
