timestamp,kind,original,replay,status,content_type,bytes,note
20250124062100,page,https://devaaluminyum.com/resimler/0-761997625541-6512bd43d9caa6e02c990b0a82652dca.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/resimler/0-761997625541-6512bd43d9caa6e02c990b0a82652dca.jpg,200,image/jpeg,151081,title= ; h1=
20250124062100,page,https://devaaluminyum.com/resimler/0-761997625541-6f4922f45568161a8cdf4ad2299f6d23.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/resimler/0-761997625541-6f4922f45568161a8cdf4ad2299f6d23.jpg,200,image/jpeg,81709,title= ; h1=
20250124062100,page,https://devaaluminyum.com/resimler/0-761997625541-70efdf2ec9b086079795c442636b55fb.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/resimler/0-761997625541-70efdf2ec9b086079795c442636b55fb.jpg,200,image/jpeg,132150,title= ; h1=
20250124062100,page,https://devaaluminyum.com/resimler/0-761997625541-98f13708210194c475687be6106a3b84.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/resimler/0-761997625541-98f13708210194c475687be6106a3b84.jpg,200,image/jpeg,133874,title= ; h1=
20250124062100,page,https://devaaluminyum.com/resimler/0-761997625541-9bf31c7ff062936a96d3c8bd1f8f2ff3.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/resimler/0-761997625541-9bf31c7ff062936a96d3c8bd1f8f2ff3.jpg,200,image/jpeg,121621,title= ; h1=
20250124062100,page,https://devaaluminyum.com/resimler/0-761997625541-aab3238922bcc25a6f606eb525ffdc56.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/resimler/0-761997625541-aab3238922bcc25a6f606eb525ffdc56.jpg,200,image/jpeg,113792,title= ; h1=
20250124062100,page,https://devaaluminyum.com/resimler/0-761997625541-c20ad4d76fe97759aa27a0c99bff6710.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/resimler/0-761997625541-c20ad4d76fe97759aa27a0c99bff6710.jpg,200,image/jpeg,126977,title= ; h1=
20250124062100,page,https://devaaluminyum.com/resimler/0-761997625541-c51ce410c124a10e0db5e4b97fc2af39.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/resimler/0-761997625541-c51ce410c124a10e0db5e4b97fc2af39.jpg,200,image/jpeg,198054,title= ; h1=
20250124062100,page,https://devaaluminyum.com/resimler/0-761997625541-c74d97b01eae257e44aa9d5bade97baf.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/resimler/0-761997625541-c74d97b01eae257e44aa9d5bade97baf.jpg,200,image/jpeg,120619,title= ; h1=
20250124062100,page,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/,200,text/html; charset=UTF-8,22860,title=Kayseri  Alüminyum Kompozit Kaplama ; h1=
20250124062100,page,https://devaaluminyum.com/Detay/56/156/kayseri-aluminyum-dograma/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/156/kayseri-aluminyum-dograma/,200,text/html; charset=UTF-8,8401,title=Kayseri Alüminyum Doğrama ; h1=
20250124062100,page,https://devaaluminyum.com/Detay/56/157/kayseri-slikon-cephe-kaplama/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/157/kayseri-slikon-cephe-kaplama/,200,text/html; charset=UTF-8,14786,title=Kayseri Slikon Cephe Kaplama ; h1=
20250124062100,page,https://devaaluminyum.com/Detay/56/158/kayseri-cam-balkon-imalati-ve-montaj/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/158/kayseri-cam-balkon-imalati-ve-montaj/,200,text/html; charset=UTF-8,10759,title=Kayseri Cam Balkon İmalatı ve Montaj ; h1=
20250124062100,page,https://devaaluminyum.com/Detay/56/162/kayseri--bina-giris-kapisi/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/162/kayseri--bina-giris-kapisi/,200,text/html; charset=UTF-8,8846,title=Kayseri  Bina Giriş Kapısı ; h1=
20250124062100,page,https://devaaluminyum.com/Detay/56/163/kayseri-aluminyum-ofis-bolmeleri/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/163/kayseri-aluminyum-ofis-bolmeleri/,200,text/html; charset=UTF-8,8195,title=Kayseri Alüminyum Ofis Bölmeleri ; h1=
